이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Bangkok Hangover Tour,"23 Soi Cowboy Suite 101, ถ. สุขุมวิท แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110, Thailand",4.3,13.737025,100.562267,"I reserved this tour through Expedia and the tour company never responded to my emails, calls or WhatsApp messages to confirm hotel pickup. I waited at my hotel at the indicated time, and they never picked me up. I tried to get a refund through Expedia and they said the vendor declined. I think this company is a scam. Fighting it now with my credit card. I think the photos tell everything you need to know about the place. This Hangover tour was super fun in 2018 but this time was a waste of time and money. They took us to a boring Patpong museum and then a bunch of strip joints. The hosts were 2 young guys who were nice but very quiet and awkward.  We actually requested to end the tour early and left. I do not recommend this tour. My wife and I booked the Hangover tour from Aus not sure of what we were going to experience   It was everything and more.
From the moment we were collected by our tour guide Ayam, we were treated like royalty.  Ayam ensured we had VIP treatment wherever we visited, ensured our safety, and explained the shows and the expectations whilst in the venues.  I cannot rave more highly about this tour.  Thanks Ayam. It was a gogo bar tour, nothing to do with the movie. Very interesting, sure, but not at all as advertised. They changed it after Covid.","Monday: 12:00 PM – 12:00 AM
Tuesday: 12:00 PM – 12:00 AM
Wednesday: 12:00 PM – 12:00 AM
Thursday: 12:00 PM – 12:00 AM
Friday: 12:00 PM – 12:00 AM
Saturday: 12:00 PM – 12:00 AM
Sunday: 12:00 PM – 12:00 AM","tourist_attraction, travel_agency, point_of_interest, establishment"
왓 포 동쪽 입구,"PFWV+RJG, Thanon Sanam Chai, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.7470524,100.4940805,"A temple you must visit at least once when you come to Bangkok. However, there seemed to be a lack of consideration for foreign tourists. It is a great cultural heritage, but I am deducting one star because the entrance fee has been raised and there are no facilities for visitors, past or present.  ",no operation time,"tourist_attraction, point_of_interest, establishment"
King Rama VI Monument,"192 Thanon Rama IV, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",4.4,13.7299508,100.5376744,"A big statue right in front of the main entrance of Lumphini Park and just outside Silom MRT station.  It may be a good meeting point for groups. Grab and taxi can be found here. A nice place indeed. This statue is standing tall, at the entry of Lumphini Park. Big area, sitting place and having great connectivity to the Bangkok city.
Tuktuk and taxis can be found near this. King Rama VI Monument.
A great landmark at Silom corner.
13 December 2023 The monument looks great, tho it is blocked by a lot of gates, cant really come close to it it seems.

But its right by the Lumpini park, thats a place worth visiting for a morning run, or an afternoon stroll. When you think of Hyde Park in London or Central Park in New York, Lumpini Park is the place you much visit in Bangkok. People will be here for runninf in the evening and weekend. Also let's take a duck boat when you are lonely. Have a nice day here  in Bangkok.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
King Prajadhipok Museum,"2 Lan Luang Rd, Khwaeng Wat Sommanat, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand",4.7,13.7561405,100.5064072,"As a person who loves history and a selfproclaimed 'old soul', I have great interest in historial museums because it takes me back in time. I've been meaning to visit King Prajadhipok Museum for quite sometime but laziness  and distance  and someone to go together always hinders me to check it out. Glad to have found someone to go there this time. 

The impression of the museum is very homey for me  for some reason. It's like an old threestorey mansion with deep history and finally the government decided to honor it to house the wonderful journey of life of King Prajadhipok Rama VII. Just an information, the museum was actually built for commercial purposes during King Chulalongkorn's reign and was under the Royal Treasury then Public Works Department before it was registered as a heritage site in modern times.

I am very impressed how the museum walked us through King Prajadhipok's life from childhood until his death at a very young age of 48. As I was browsing the details provided through the walkthrough, I felt so overwhelmed with emotions  happiness, sadness, suspense, intrigue. My brain is imaginative that's why I feel like I was watching a movie of King Prajadhipok's life  from childhood to adulthood, and how the fifth ? child instead became king.

Though his life was full of challenges since young  he was a sickly boy according to the provided historical information  I assumed he had a fulfilling and happy life with his wife  Queen Rambai Barni. As I was looking at their pictures  despite the troublesome days and many intrigues during his reign, it is evident that both of them tried to live a life of happiness. And I am glad to witness their life still at this time.

The museum is free as of October 2024. It is at a prime location and also near some interesting temples too. I highly recommend to those who'd like to have a glimpse and would like to learn a bit about Thailand's history to drop by. The museum is wellmaintained and hopefully will be continued to do so. I cannot express how much I appreciated my visit to King Prajadhipok Museum that I started reading more about Thailand's history and royalties until late night when I returned home. I enjoyed this museum. There was no fee to enter, you just need to fill up a visitor log. There's also free parking at the back if you have a motorcycle or a car. The museum was well laid out and properly curated. I learned so many things about the Siamese Kingdom, King Prahadjipok and his family and how the current government constitutional monarchy was formed.

We were the only tourists so we had the museum to ourselves then there was a group of highschool kids that caught up to us.

If you are looking for something to do to fill in a few hours of your day, I recommend visiting this museum. I had no idea this place existed, i was walking toward the Queens gallery and the museum is located on the adjacent street.
Free to enter, you must look all you belongings, you are only allowed to have you phone in the building, you are free to explore 3 floors on the life of the great uncle? of Thailands current king.
The firstonly? to abdicate the museum explores a really fascinating look at the life a Thai monarch who with 3 older legit brothers shouldn't have been king to begin with.
Im not Thai and went in expecting to be out in 20 minutes, i was there for 90 I love this museum.  See pictures and learn history of  King and Queen Rama VII. The Prajadhipok Museum in Thailand is a hidden gem that offers a deep dive into the fascinating history of King Prajadhipok Rama VII and Thailand's transition to constitutional monarchy. The museum is beautifully curated with wellpreserved artifacts, photographs, and personal items that give visitors an intimate look at the life and reign of the king. The exhibits are informative, wellorganized, and engaging, making it a perfect stop for history lovers. The building itself is a stunning piece of architecture, and the peaceful atmosphere adds to the overall experience. Highly recommended for anyone interested in Thailand's rich history!","Monday: Closed
Tuesday: 9:00 AM – 4:00 PM
Wednesday: 9:00 AM – 4:00 PM
Thursday: 9:00 AM – 4:00 PM
Friday: 9:00 AM – 4:00 PM
Saturday: 9:00 AM – 4:00 PM
Sunday: 9:00 AM – 4:00 PM","tourist_attraction, museum, point_of_interest, establishment"
Na Phra Lan Tunnel Gate 1,"QF3R+7P8, Na Phra Lan Rd, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.8,13.7531627,100.4918176,"Best location to find clean public toilet. Spacious airconditioned hall for group gathering and resting after long walk sight seeing around. The tunnel here opens from 8am daily. Large space with many art works all along the wall. Excellent place to cool down from the heat outside as its fully air conditioned. These tunnels are a real life saver in the summer, if you need to cool down come down here fully ac and big space  It's a great place. You can come down to relax comfortably because there is an air conditioner and a spacious area. Nice place to take a short break after citytemples tour on a hot  sunny day. Very clean, large and seats to sit back and relax. They have air con to cool down  toilets.","Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM","tourist_attraction, point_of_interest, establishment"
Talat Noi,"22 Charoen Krung Road, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.4,13.7340836,100.5121079,"Talat Noi is one of the most underrated districts of Bangkok, yet it is its heart and soul.

We did it on a scooter motorcycle, stopping from time to time to take pictures, grab a coffee, or admire a detail, and it was just fine this way. Not that I recommend everyone use a motorcycle in those narrow and mazelike streets unless you're a seasoned and very careful rider.

Hipster as it is, this ancient neighborhood is a great place to hang out, try coffee curiosities, and mingle with fellow artdriven tourists along with locals. As a chocolate expert I can really say its an amazing place to visit and try hot and cold drink chocolate. They have many varieties from different regions which I really appreciate, of course as usual I take always the 100 one because so you can feel the quality of chocolate. Was nice to meet you and may stay in contact if you need help in developing chocolate, the guy who worked there has my number. If you want check IG Taucherlichocolate and also helped some chocolate brands in Thailand Three hours of walking and exploring at Talat Noi, after reading some introduction on this old district in BKK. The street art is not the only drawing factor, the different characters of the cafes was the reason why I was drawn to it. Besides there are many traditional food at very reasonable prices tug at different corners.. hopefully the prices wont triple with more locals and tourists checking out the area. One of the oldest area of bangkok. Very clean  well maintained. The street arts are very beautiful. Perfect place to take good photos. Please check the videos. Nice area in Bangkok to go see. A lot of street art and a lot of motor parts all over the neighbourhood. Many narrow and old alleys to walk around and theres also quite a few restaurants and coffeetea shops. Go here and expect to spend 4560 mins to explore the area thoroughly. Definitely go here if you are a street artist yourself",no operation time,"tourist_attraction, point_of_interest, establishment"
Bangkok City Pillar Shrine,"Lak Muang Rd, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.8,13.7525651,100.4940402,"It is one of the key spots in Bangkok where people can make merit and pray for success in business.
The architecture is really nice here.
I also like the way they make the praying more sustainable by asking people not to burn the incense and candles. Just reuse it as part of the ritual. Reduce pollution and use of materials.  Bangkok has so many crafted beautiful architecture, and this is one of them. Locals and buddhist travelers come here to make offering to the shrine. It is conveniently located across the street to the Grand Palace and next to the  Ministry of Defence. You can buy some followers, make offering and do prayers at the side gate entrance building, spire column or the ground floor tent. They also have smll charming plant and flower garden on the side of the Grand Palace direction. I highly recommend  visit. Stunning place!!!  The Pillar that protects the Country of Thailand located near to the Thai Grand Palace, Wat Phra Kaew and Wat Pho...rarely see tourists go there as it is well known among Thais local. Thai locals believe to visit and pay respect at Bkk City Pillar Shrine at least once a year for luck and prosperity especially after New Years hoilday.  You can buy a flower set few colorful ropes to tie the pillar in the inside for approximately 60 Thai Baht. Instructions will be provided. A very nice highly trafficked site, Buddhist and secular mix.  The city pillars are covered.  The artwork is the gorgeous Thai style.  Dress appropriately.  And yes, worth a visit even after you see the other superb tourist sites next door.","Monday: 6:30 AM – 6:30 PM
Tuesday: 6:30 AM – 6:30 PM
Wednesday: 6:30 AM – 6:30 PM
Thursday: 6:30 AM – 6:30 PM
Friday: 6:30 AM – 6:30 PM
Saturday: 6:30 AM – 6:30 PM
Sunday: 6:30 AM – 6:30 PM","tourist_attraction, place_of_worship, point_of_interest, establishment"
Saranrom Palace,"QF2V+4RV, Thanon Sanam Chai, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.7503515,100.4945525,"It is very beautiful to walk around in this area, very clean, very easy to get to MRT train station. You can visit the emerald Buddha temple, the old palace which is very close to one another. Cannot go to the palace itself. But you can take photos in the statue of the King. Really good architecture building built during the 19th century when Thai made westernization of itself in order to defend itself from colonization of western forces. A beautiful palace with gardens and seats. You can't go inside the palace, so practically you can visit here anytime! A beautiful palace turned state residence for state dignitaries e.g. Princes of Japan, Greece, and Tsar Nicholas II. Later on the palace is used as Ministry of Foreign Affairs office. The ASEAN declaration was signed here in 1967 by 5 original member states Indonesia, Malaysia, Philippines, Singapore and Thailand. a great place to take picture and take a rest before or after you go to grand palace","Monday: 7:30 AM – 4:30 PM
Tuesday: 7:30 AM – 4:30 PM
Wednesday: 7:30 AM – 4:30 PM
Thursday: 7:30 AM – 4:30 PM
Friday: 7:30 AM – 4:30 PM
Saturday: 7:30 AM – 4:30 PM
Sunday: 7:30 AM – 4:30 PM","tourist_attraction, point_of_interest, establishment"
Viewing Point,"89 Maha Rat Road, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.2,13.7448659,100.4909543,"Good view point, can capture photos during night time as lightning makes better scene.
Can spend 2030minutes at this point Nice viewpoint, especially during the nighttime to capture lights of the bank across the river and stunning Wat Arun Ratchawararam Ratchawaramahawihan.

But oh my  there are so many people there! It seems impossible to get to the railings because every single free space is taken. Just be mindful of it when visiting. Arun temple with sunset or night light so beautiful. Thailand  One of the most popular spots to take a shot at Wat Arun and its free. Note that theres no parking space available so its better to get here by public transport or walking. Also this location is not for you to cross the river to Wat Arun on the other side of the river. You should go to Thatien pier for that and its only 510 minutes walk away and it costs 5 Bht per person.

Note that there are a lot of Tuk Tuk and taxi drivers nearby on the main road who like to rip off or scam tourists. Just be careful about their offer or try to avoid them if possible. Great place to view wat arun temple. Also perfect for good photos.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
Yaowarat (Chinatown),"PGR5+4W6, Yaowarat Rd, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",4.4,13.7402796,100.5097677,"Chinatown is my personal favorite spot in Bangkok at night. During the day, it can feel quite empty, but at night, Chinatown comes alive in all its glory. Its like a fairy tale for extroverts!

Theres something magical about sitting on the street with a beer, soaking in the vibrant atmosphere and the bustling life around you. It truly feels like a different world within Bangkok. I wish I had visited earlier in my trip, but I highly recommend experiencing it! Bangkok Chinatown is a vibrant and bustling area that offers an authentic Chinese cultural experience right in the heart of Bangkok. The streets are filled with colorful shops, street vendors, and delicious food stalls that serve some of the best street food I've ever had. From dim sum to noodles, there's something for everyone!
The atmosphere is lively, especially at night when the neon lights come on, making it an excellent spot for evening strolls and photography. Many traditional shops and markets also sell everything from herbs to souvenirs.

Highly recommend visiting Chinatown, especially if you love exploring diverse cultures and trying new foods! Lively  busy atmosphere out here  youll definitely enjoy the sight of foods! There are many options for you to try depending on your taste bud. Highly recommend to visit during night time. Walking through Bangkoks Chinatown Yaowarat at around 7 PM was an experience like no other! The entire street was alive with energy, vibrant lights, and the aroma of street food filling the air. Everywhere I looked, there were bustling food stalls offering a variety of local delicacies, from freshly made dim sum to the famous seafood and stirfries. The diversity and richness of the flavors were amazing, and it felt like a true culinary adventure.

The atmosphere was buzzing with locals and tourists alike, all enjoying the lively street scenes. Traditional Chinese lanterns lit up the streets, adding a touch of cultural charm. What really stood out to me was how welcoming and safe it felt, even amidst the crowd. The energy was positive, and you could feel the blend of Thai and Chinese cultures in every cornerfrom the food to the temples and the local vendors.

Yaowarat is a mustvisit if youre in Bangkok, especially in the evening when the streets come to life. Whether youre here for food, shopping, or just to soak in the atmosphere, its an unforgettable experience. Highly recommend spending a few hours hereyou wont regret it! Chinatown is a mustvisit while being in Bangkok. It was raining when we were there but it couldn't stop people from flooding the area. The main street of Yaowarat was full of local food vendors. A bit more expensive than usual but worth to try. Everything was delicious!!!","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
Bang Lamphu Museum,"Thanon Phra Sumen, Khwaeng Chana Songkhram, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.5,13.7635958,100.4963244,"Excellent museum for children and young teenagers. The processes of minting money and basic economics are covered. Adults may also enjoy the museum. Unfortunately, some of the machines used for learning were not working when I visited. June 2023 One of the best small and stylish community living museum, ever. As far as we know they are governmentrun but services are impeccable packed with most welcoming and utmost knowledgable staff.

Highly recommended. Bang Lamphu Museum is located on Phra Sumen Road, and is walkable from Phra Artit Road.

The museum is quite local but surprising, the space seems to be one of my favorite museum in Thailand. Ticket price for docent to give us a 1 hour tour is only 30 Baht. The tour goes on every half an hour and each tour capacity is around 810 people at max.

Although the tour is based on Thai Language, the caption of some of the archaeological findsitems can be in English Description.

The museum shows us the fascinating story of Banglumphu old days where market selling and its district are what is known for. There's also history learning part on how land was developed from time to time and even how nickelcoin are crafted and used for from the old times.

An absolute wonderful museum that worth every penny. Some of the visitors if hisher family member lives around here during 40s50s will surely inspired by those ""nostalgic feeling"" from start to the end.

Still photos are permitted only. Nice museum which tells you history of Bangkok old town and the old Banglumphu area. They also provide guided tour with good English speaking guide. At the top floor, you can get a good panoramic view of Rama 8 suspension bridge and the old fort nearby. Highly recommend. Awesome little free museum telling stories of the city through its infrastructure! Such as khlongs, walls, forts, and gates. You will get the most value out of the place if you watch all the videos, almost all of them have an English option.","Monday: Closed
Tuesday: 8:30 AM – 4:30 PM
Wednesday: 8:30 AM – 4:30 PM
Thursday: 8:30 AM – 4:30 PM
Friday: 8:30 AM – 4:30 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM","museum, tourist_attraction, point_of_interest, establishment"
King Power Mahanakhon,"114 Thanon Naradhiwat Rajanagarindra, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.7,13.7235375,100.5282467,"Great view. Worth  1080 B entry fee. Their staff is obviously very good and caring. It is a mustsee place when you come to Bangkok. I also felt that the entry fee was a reasonable rate. It is better to leave around 2 o'clock in the afternoon.  It's more convenient for people to take pictures in the evening. This has been far the best roof top that I have been to, u get 360 views around the city. Every body goes for the sunset, if u would like to get a good spot I suggest going about 23 hours before sunset. This place will get jammed packed with people, they also have a bar on the top for refreshments from water to alcohol. After the sunset it pretty much closes, u will probably spend 3045min trying to get back to the bottom since only so many can fit on the elevator. Totally worth it! Morning visit. Great view of the city. The outside area is just too hot to relax and enjoy it for long. The glass floor area is pretty small compared to similar attractions in other cities. If you've done a glass floor before, skip this one. Lots of seating outside with a little coffee shop. I bet it is quite enjoyable when it's cooler.  For me, I'd just as well go to a rooftop bar to enjoy a good view and drinks. There is a long line to purchase the tickets.
Sometimes the top floor is closed due to rain and lightning risk.
The view is stunning. Really worth the money.
To come out one has to go through a labyrinth of duty free like stores. Wow! This was worth every cent. The view was amazing, the staff were friendly and helpful. We got there early for a 5pm session and were allowed in, unfortunately during our sessions we got a heavy storm, but the staff were well organised, leaving us to stay up the top until the last minute as the rain hit. They then allowed us onto level 74 where we watched all the lights come on in the city. We loved every minute there!","Monday: 10:00 AM – 12:00 AM
Tuesday: 10:00 AM – 12:00 AM
Wednesday: 10:00 AM – 12:00 AM
Thursday: 10:00 AM – 12:00 AM
Friday: 10:00 AM – 12:00 AM
Saturday: 10:00 AM – 12:00 AM
Sunday: 10:00 AM – 12:00 AM","tourist_attraction, store, bar, point_of_interest, establishment"
Statue of King Rama III,"2 Thanon Ratchadamnoen Klang, Wat Bowonniwet , 10200, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.6,13.7553847,100.5049658,"Statue of King Rama III, located in Bangkok, is a significant monument that honors King Nangklao, also known as King Rama III, the third monarch of the Chakri Dynasty. This statue is a prominent feature in a public space and serves as a tribute to the kings contributions to Thailand's history.

Historical Significance King Rama III reigned from 1824 to 1851 and is remembered for his efforts to modernize Thailand during a period of significant change. His reign was marked by a focus on improving the countrys infrastructure, including the construction of important public works and the promotion of trade and commerce. The statue commemorates his achievements and his role in shaping the nations development during his time.

Design and Features The statue depicts King Rama III in a regal posture, adorned in traditional royal attire. The sculptural details reflect the kings status and the artistry of the period. The monument is set on a raised pedestal, often surrounded by wellmaintained landscaping that enhances its visibility and prominence. The design is both elegant and respectful, capturing the kings dignified presence.

Visitor Experience The Statue of King Rama III is situated in an open area, allowing visitors to view and appreciate the monument from various angles. The surrounding space is usually peaceful, providing a reflective environment for those interested in learning about Thai history. Informational plaques or signage nearby typically offer details about the kings reign and contributions, enriching the visitor experience.

Surrounding Area The statue is located in a historical part of Bangkok, where visitors can explore other landmarks and cultural sites. Its central location makes it accessible and provides an opportunity to connect with the city's rich heritage. Nearby areas may include parks, historical buildings, or bustling streets, offering a range of activities and attractions for visitors.

Accessibility and Facilities The statue is easily accessible by public transportation, including the BTS Skytrain and local buses. The surrounding area is generally wellmaintained, though facilities directly at the statue may be limited. Visitors may need to seek amenities such as restrooms or dining options in nearby areas.

Overall Impression The Statue of King Rama III stands as a fitting tribute to a significant historical figure in Thailands history. Its prominent location and dignified design offer visitors a chance to honor and learn about King Rama IIIs contributions to the country. The monuments integration into the historical fabric of Bangkok makes it a meaningful stop for those interested in exploring the rich heritage of the Chakri Dynasty and Thailands development. Very nice park like place. It is very clean and a lot of room the walk around. The large monument is pretty neat and they have some other buildings that looks like they are for public events. If possible give it a walk though. The Statue of King Rama III, or ""Phra Borom Racha Nusorn"" in Thai, stands as a majestic tribute to one of Thailand's revered monarchs. Situated in a prominent location, this imposing monument commands attention and reverence from all who pass by.

Crafted with meticulous attention to detail, the statue captures the dignified presence and regal stature of King Rama III, known for his contributions to Thai literature, culture, and diplomacy during his reign in the 19th century.

Surrounded by lush greenery and set against the backdrop of Bangkok's vibrant skyline, the Statue of King Rama III serves as a serene oasis amidst the bustling cityscape. Visitors can pay their respects to the revered monarch and reflect on his enduring legacy while admiring the artistry and craftsmanship of the monument.

Whether you're a history enthusiast, a culture buff, or simply seeking a moment of tranquility in the heart of Bangkok, a visit to the Statue of King Rama III offers a meaningful and memorable experience that celebrates Thailand's rich heritage and royal legacy. Nice garden and stunning statue of Thai King here. Idk the detail of this place just happened to came across this landmark after boating to Phanfa. King Rama III Memorial
The monument of King Rama III was built by the Fine Arts Department in 1990 near the Royal Reception Pavilion in front of Wat Ratchanatdaram. His bronze statue is seated on a throne. The surrounding area is decorated with beautiful plants, with the Royal Reception Pavilion and three minor pavilions known as Sala Rai nearby. There are three more most important landmarks of Bangkok very close to this monument namely Golden Mount Temple just across the road, Democracy Monument at about 300 meters and Loha Prasat Temple just adjacent. It is a beautiful place to visit, if one has time.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","tourist_attraction, point_of_interest, establishment"
